,time,person_name,phone,email,company,role,application_status
2505,2022-05-11T13:38:37.012578,Nadia Eris,7155666000,Nadia.Eris@protonmail.net,Ice cream cone Water Corporation,Regional Implementation Designer,applied
2506,2022-05-26T13:53:24.012572,Nadia Eris,7155666000,Nadia.Eris@protonmail.net,Ice cream cone Water Corporation,Regional Implementation Designer,waiting for interview
2507,2022-05-03T09:44:48.015198,Cornelia Avril,1461990095,Cornelia.Avril@att.cc,Ice cream cone Water Corporation,Regional Implementation Designer,applied
2508,2022-04-27T10:16:23.015470,Flora Alba,9256086688,Flora.Alba@protonmail.com,Ice cream cone Water Corporation,Regional Implementation Designer,applied
2509,2022-05-02T14:27:59.015467,Flora Alba,9256086688,Flora.Alba@protonmail.com,Ice cream cone Water Corporation,Regional Implementation Designer,waiting for interview
2510,2022-05-14T09:07:38.015463,Flora Alba,9256086688,Flora.Alba@protonmail.com,Ice cream cone Water Corporation,Regional Implementation Designer,offer sent
2511,2022-05-26T12:45:39.015473,Flora Alba,9256086688,Flora.Alba@protonmail.com,Ice cream cone Water Corporation,Regional Implementation Designer,offer rejected
2512,2022-05-12T10:12:00.016407,Maribel Jolie,8942366925,Maribel.Jolie@protonmail.com,Ice cream cone Water Corporation,Regional Implementation Designer,applied
2513,2022-04-30T09:48:38.010494,Lola Roanne,1895111928,Lola.Roanne@protonmail.io,Ice cream cone Water Corporation,Customer Mobility Specialist,applied
2514,2022-04-30T12:02:31.010491,Lola Roanne,1895111928,Lola.Roanne@protonmail.io,Ice cream cone Water Corporation,Customer Mobility Specialist,waiting for interview
2515,2022-05-13T13:06:33.010484,Lola Roanne,1895111928,Lola.Roanne@protonmail.io,Ice cream cone Water Corporation,Customer Mobility Specialist,offer sent
2516,2022-05-16T11:15:24.010487,Lola Roanne,1895111928,Lola.Roanne@protonmail.io,Ice cream cone Water Corporation,Customer Mobility Specialist,offer rejected
2517,2022-04-29T11:05:03.011489,Grainne Asma,2763497493,Grainne.Asma@protonmail.biz,Ice cream cone Water Corporation,Customer Mobility Specialist,applied
2518,2022-05-15T14:33:06.011514,Grainne Asma,2763497493,Grainne.Asma@protonmail.biz,Ice cream cone Water Corporation,Customer Mobility Specialist,waiting for interview
2519,2022-05-23T12:44:39.011507,Grainne Asma,2763497493,Grainne.Asma@protonmail.biz,Ice cream cone Water Corporation,Customer Mobility Specialist,offer sent
2520,2022-05-27T09:12:17.011498,Grainne Asma,2763497493,Grainne.Asma@protonmail.biz,Ice cream cone Water Corporation,Customer Mobility Specialist,offer rejected
2527,2022-05-20T08:43:43.014172,Tina Angelica,4398241529,Tina.Angelica@msn.cc,Ice cream cone Water Corporation,Customer Mobility Specialist,applied
2528,2022-05-27T14:36:29.014166,Tina Angelica,4398241529,Tina.Angelica@msn.cc,Ice cream cone Water Corporation,Customer Mobility Specialist,waiting for interview
2529,2022-04-29T13:00:25.014406,Lisette Justice,9061129211,Lisette.Justice@aol.io,Ice cream cone Water Corporation,Customer Mobility Specialist,applied
2530,2022-05-07T10:11:28.014399,Lisette Justice,9061129211,Lisette.Justice@aol.io,Ice cream cone Water Corporation,Customer Mobility Specialist,waiting for interview
2531,2022-05-15T12:26:43.014413,Lisette Justice,9061129211,Lisette.Justice@aol.io,Ice cream cone Water Corporation,Customer Mobility Specialist,offer sent
2532,2022-04-27T10:08:50.015239,Sharon Regan,3772304983,Sharon.Regan@att.biz,Ice cream cone Water Corporation,Customer Mobility Specialist,applied
2533,2022-05-14T11:40:09.015236,Sharon Regan,3772304983,Sharon.Regan@att.biz,Ice cream cone Water Corporation,Customer Mobility Specialist,disqualified
2534,2022-05-23T12:10:56.015412,Petunia Dakota,3576596843,Petunia.Dakota@aol.io,Ice cream cone Water Corporation,Customer Mobility Specialist,applied
2535,2022-05-02T13:48:25.015680,Alia Tess,5761157293,Alia.Tess@hotmail.biz,Ice cream cone Water Corporation,Customer Mobility Specialist,applied
2536,2022-05-06T08:16:33.015686,Alia Tess,5761157293,Alia.Tess@hotmail.biz,Ice cream cone Water Corporation,Customer Mobility Specialist,waiting for interview
2537,2022-05-26T10:50:52.015683,Alia Tess,5761157293,Alia.Tess@hotmail.biz,Ice cream cone Water Corporation,Customer Mobility Specialist,offer sent
2538,2022-05-26T12:01:13.015690,Alia Tess,5761157293,Alia.Tess@hotmail.biz,Ice cream cone Water Corporation,Customer Mobility Specialist,hired
2539,2022-05-27T12:10:39.016726,Benita Sabrina,9196028054,Benita.Sabrina@hotmail.com,Ice cream cone Water Corporation,Customer Mobility Specialist,applied
2540,2022-04-30T09:59:36.010504,Elida Alana,8085718574,Elida.Alana@protonmail.com,Ice cream cone Water Corporation,Future Interactions Manager,applied
2541,2022-05-02T09:07:42.010500,Elida Alana,8085718574,Elida.Alana@protonmail.com,Ice cream cone Water Corporation,Future Interactions Manager,waiting for interview
2542,2022-05-24T09:28:07.010507,Elida Alana,8085718574,Elida.Alana@protonmail.com,Ice cream cone Water Corporation,Future Interactions Manager,offer sent
2543,2022-04-30T09:16:44.011247,Arabelle Shannon,4543529091,Arabelle.Shannon@hotmail.biz,Ice cream cone Water Corporation,Future Interactions Manager,applied
2544,2022-05-14T09:35:37.011243,Arabelle Shannon,4543529091,Arabelle.Shannon@hotmail.biz,Ice cream cone Water Corporation,Future Interactions Manager,waiting for interview
2545,2022-04-30T11:26:23.014018,Kacey Luna,9451353970,Kacey.Luna@gmail.io,Ice cream cone Water Corporation,Future Interactions Manager,applied
2546,2022-05-11T12:16:31.014011,Kacey Luna,9451353970,Kacey.Luna@gmail.io,Ice cream cone Water Corporation,Future Interactions Manager,waiting for interview
2547,2022-05-06T10:35:56.014877,Carter Rowena,3218183843,Carter.Rowena@att.cc,Ice cream cone Water Corporation,Future Interactions Manager,applied
2548,2022-05-07T14:04:45.014863,Carter Rowena,3218183843,Carter.Rowena@att.cc,Ice cream cone Water Corporation,Future Interactions Manager,waiting for interview
2549,2022-05-08T10:01:46.014870,Carter Rowena,3218183843,Carter.Rowena@att.cc,Ice cream cone Water Corporation,Future Interactions Manager,offer sent
2550,2022-05-10T12:44:24.014884,Carter Rowena,3218183843,Carter.Rowena@att.cc,Ice cream cone Water Corporation,Future Interactions Manager,offer rejected
2551,2022-04-30T09:42:40.015535,Goldie Jackie,7066854687,Goldie.Jackie@hotmail.cc,Ice cream cone Water Corporation,Future Interactions Manager,applied
2552,2022-05-04T13:21:10.015542,Goldie Jackie,7066854687,Goldie.Jackie@hotmail.cc,Ice cream cone Water Corporation,Future Interactions Manager,waiting for interview
2553,2022-05-11T14:48:26.015538,Goldie Jackie,7066854687,Goldie.Jackie@hotmail.cc,Ice cream cone Water Corporation,Future Interactions Manager,offer sent
2554,2022-05-24T14:49:15.015531,Goldie Jackie,7066854687,Goldie.Jackie@hotmail.cc,Ice cream cone Water Corporation,Future Interactions Manager,hired
2555,2022-05-05T11:48:33.015769,Dorla Estee,1928849960,Dorla.Estee@aol.io,Ice cream cone Water Corporation,Future Interactions Manager,applied
2556,2022-05-10T11:06:18.015772,Dorla Estee,1928849960,Dorla.Estee@aol.io,Ice cream cone Water Corporation,Future Interactions Manager,waiting for interview
2557,2022-05-16T09:36:50.015776,Dorla Estee,1928849960,Dorla.Estee@aol.io,Ice cream cone Water Corporation,Future Interactions Manager,offer sent
2558,2022-05-17T13:58:15.015779,Dorla Estee,1928849960,Dorla.Estee@aol.io,Ice cream cone Water Corporation,Future Interactions Manager,hired
2559,2022-05-12T14:33:36.016109,Katia Rosalind,2143747155,Katia.Rosalind@sbcglobal.com,Ice cream cone Water Corporation,Future Interactions Manager,applied
2560,2022-05-14T14:50:42.016116,Katia Rosalind,2143747155,Katia.Rosalind@sbcglobal.com,Ice cream cone Water Corporation,Future Interactions Manager,waiting for interview
2561,2022-05-20T10:42:16.016112,Katia Rosalind,2143747155,Katia.Rosalind@sbcglobal.com,Ice cream cone Water Corporation,Future Interactions Manager,offer sent
2562,2022-05-05T13:23:19.016430,Ginger Amity,4571281051,Ginger.Amity@gmail.io,Ice cream cone Water Corporation,Future Interactions Manager,applied
2563,2022-05-11T09:08:49.016433,Ginger Amity,4571281051,Ginger.Amity@gmail.io,Ice cream cone Water Corporation,Future Interactions Manager,waiting for interview
2564,2022-04-30T10:57:19.010527,Leonora Viviana,3787770409,Leonora.Viviana@gmail.biz,Ice cream cone Water Corporation,Global Optimization Liason,applied
2565,2022-05-08T13:58:09.010520,Leonora Viviana,3787770409,Leonora.Viviana@gmail.biz,Ice cream cone Water Corporation,Global Optimization Liason,waiting for interview
2566,2022-05-12T10:56:33.010524,Leonora Viviana,3787770409,Leonora.Viviana@gmail.biz,Ice cream cone Water Corporation,Global Optimization Liason,offer sent
2567,2022-05-19T12:13:15.010530,Leonora Viviana,3787770409,Leonora.Viviana@gmail.biz,Ice cream cone Water Corporation,Global Optimization Liason,offer rejected
2568,2022-05-12T14:26:22.010687,Noelle Dena,5002592951,Noelle.Dena@att.cc,Ice cream cone Water Corporation,Global Optimization Liason,applied
2569,2022-05-13T11:29:31.010683,Noelle Dena,5002592951,Noelle.Dena@att.cc,Ice cream cone Water Corporation,Global Optimization Liason,waiting for interview
2573,2022-05-04T10:28:16.011969,Thelma Makayla,3688589525,Thelma.Makayla@att.com,Ice cream cone Water Corporation,Global Optimization Liason,applied
2574,2022-05-08T09:28:43.011984,Thelma Makayla,3688589525,Thelma.Makayla@att.com,Ice cream cone Water Corporation,Global Optimization Liason,waiting for interview
2575,2022-05-13T11:34:40.011977,Thelma Makayla,3688589525,Thelma.Makayla@att.com,Ice cream cone Water Corporation,Global Optimization Liason,offer sent
2576,2022-04-29T14:27:04.012761,Chrissy Tracie,2057382756,Chrissy.Tracie@sbcglobal.io,Ice cream cone Water Corporation,Global Optimization Liason,applied
2577,2022-04-30T10:43:45.012791,Chrissy Tracie,2057382756,Chrissy.Tracie@sbcglobal.io,Ice cream cone Water Corporation,Global Optimization Liason,waiting for interview
2578,2022-05-18T12:27:52.012777,Chrissy Tracie,2057382756,Chrissy.Tracie@sbcglobal.io,Ice cream cone Water Corporation,Global Optimization Liason,offer sent
2579,2022-05-20T13:45:32.012784,Chrissy Tracie,2057382756,Chrissy.Tracie@sbcglobal.io,Ice cream cone Water Corporation,Global Optimization Liason,offer rejected
2580,2022-05-11T09:04:46.015007,Sahara Ginny,8669994149,Sahara.Ginny@gmail.cc,Ice cream cone Water Corporation,Global Optimization Liason,applied
2581,2022-05-11T10:29:10.015025,Sahara Ginny,8669994149,Sahara.Ginny@gmail.cc,Ice cream cone Water Corporation,Global Optimization Liason,waiting for interview
2582,2022-05-27T08:36:37.015018,Sahara Ginny,8669994149,Sahara.Ginny@gmail.cc,Ice cream cone Water Corporation,Global Optimization Liason,offer sent
2583,2022-05-01T11:27:45.015861,Kathy Rene,8985858663,Kathy.Rene@att.cc,Ice cream cone Water Corporation,Global Optimization Liason,applied
2584,2022-05-07T11:37:03.015858,Kathy Rene,8985858663,Kathy.Rene@att.cc,Ice cream cone Water Corporation,Global Optimization Liason,waiting for interview
2585,2022-05-10T13:20:50.015855,Kathy Rene,8985858663,Kathy.Rene@att.cc,Ice cream cone Water Corporation,Global Optimization Liason,offer sent
2586,2022-05-07T14:55:46.015969,Janessa Reilly,6975914484,Janessa.Reilly@sbcglobal.com,Ice cream cone Water Corporation,Global Optimization Liason,applied
2587,2022-05-22T12:59:11.015961,Janessa Reilly,6975914484,Janessa.Reilly@sbcglobal.com,Ice cream cone Water Corporation,Global Optimization Liason,waiting for interview
2588,2022-05-24T13:41:57.015966,Janessa Reilly,6975914484,Janessa.Reilly@sbcglobal.com,Ice cream cone Water Corporation,Global Optimization Liason,offer sent
2589,2022-04-29T08:17:05.010553,Darlene Richelle,4018640959,Darlene.Richelle@msn.io,Ice cream cone Water Corporation,Investor Impact Associate,applied
2590,2022-05-02T09:48:18.010556,Darlene Richelle,4018640959,Darlene.Richelle@msn.io,Ice cream cone Water Corporation,Investor Impact Associate,waiting for interview
2591,2022-05-18T11:12:03.010560,Darlene Richelle,4018640959,Darlene.Richelle@msn.io,Ice cream cone Water Corporation,Investor Impact Associate,offer sent
2592,2022-05-26T10:43:56.010563,Darlene Richelle,4018640959,Darlene.Richelle@msn.io,Ice cream cone Water Corporation,Investor Impact Associate,offer rejected
2593,2022-04-29T12:57:35.011924,Ailsa Shania,7551718773,Ailsa.Shania@msn.net,Ice cream cone Water Corporation,Investor Impact Associate,applied
2594,2022-05-10T12:53:25.011916,Ailsa Shania,7551718773,Ailsa.Shania@msn.net,Ice cream cone Water Corporation,Investor Impact Associate,waiting for interview
2595,2022-05-11T08:01:23.011908,Ailsa Shania,7551718773,Ailsa.Shania@msn.net,Ice cream cone Water Corporation,Investor Impact Associate,offer sent
2596,2022-05-17T13:00:06.011931,Ailsa Shania,7551718773,Ailsa.Shania@msn.net,Ice cream cone Water Corporation,Investor Impact Associate,offer rejected
2597,2022-05-22T08:31:33.015927,Lindsay Sascha,3856351542,Lindsay.Sascha@protonmail.cc,Ice cream cone Water Corporation,Investor Impact Associate,applied
2603,2022-05-13T11:07:57.010573,Nancy Meredith,7989286602,Nancy.Meredith@msn.net,Ice cream cone Water Corporation,Interactive Markets Consultant,applied
2604,2022-05-16T14:31:22.010576,Nancy Meredith,7989286602,Nancy.Meredith@msn.net,Ice cream cone Water Corporation,Interactive Markets Consultant,waiting for interview
2605,2022-05-26T10:49:06.010570,Nancy Meredith,7989286602,Nancy.Meredith@msn.net,Ice cream cone Water Corporation,Interactive Markets Consultant,offer sent
2606,2022-05-12T08:45:42.010902,Lucky Mira,2834259638,Lucky.Mira@att.com,Ice cream cone Water Corporation,Interactive Markets Consultant,applied
2607,2022-05-17T11:42:42.010905,Lucky Mira,2834259638,Lucky.Mira@att.com,Ice cream cone Water Corporation,Interactive Markets Consultant,waiting for interview
2608,2022-04-27T12:36:13.012537,Gladys Selena,2295257295,Gladys.Selena@att.cc,Ice cream cone Water Corporation,Interactive Markets Consultant,applied
2609,2022-05-10T12:07:06.012553,Gladys Selena,2295257295,Gladys.Selena@att.cc,Ice cream cone Water Corporation,Interactive Markets Consultant,waiting for interview
2610,2022-05-20T14:35:36.012544,Gladys Selena,2295257295,Gladys.Selena@att.cc,Ice cream cone Water Corporation,Interactive Markets Consultant,offer sent
2611,2022-05-26T14:58:32.012559,Gladys Selena,2295257295,Gladys.Selena@att.cc,Ice cream cone Water Corporation,Interactive Markets Consultant,hired
2612,2022-05-04T11:37:45.016042,Kimberley Leia,3587218479,Kimberley.Leia@hotmail.net,Ice cream cone Water Corporation,Interactive Markets Consultant,applied
2613,2022-05-11T14:15:42.016046,Kimberley Leia,3587218479,Kimberley.Leia@hotmail.net,Ice cream cone Water Corporation,Interactive Markets Consultant,waiting for interview
2614,2022-05-23T09:20:44.016052,Kimberley Leia,3587218479,Kimberley.Leia@hotmail.net,Ice cream cone Water Corporation,Interactive Markets Consultant,offer sent
2615,2022-05-27T12:21:19.016049,Kimberley Leia,3587218479,Kimberley.Leia@hotmail.net,Ice cream cone Water Corporation,Interactive Markets Consultant,hired
2616,2022-05-06T12:44:27.016196,Amina Halle,7238085165,Amina.Halle@sbcglobal.biz,Ice cream cone Water Corporation,Interactive Markets Consultant,applied
2617,2022-05-15T10:29:39.016193,Amina Halle,7238085165,Amina.Halle@sbcglobal.biz,Ice cream cone Water Corporation,Interactive Markets Consultant,waiting for interview
2618,2022-05-26T08:55:01.016199,Amina Halle,7238085165,Amina.Halle@sbcglobal.biz,Ice cream cone Water Corporation,Interactive Markets Consultant,disqualified
2619,2022-04-28T10:10:47.016675,Georgina Tiffany,6913069543,Georgina.Tiffany@aol.net,Ice cream cone Water Corporation,Interactive Markets Consultant,applied
2620,2022-05-06T12:26:41.016672,Georgina Tiffany,6913069543,Georgina.Tiffany@aol.net,Ice cream cone Water Corporation,Interactive Markets Consultant,waiting for interview
2621,2022-05-07T10:30:19.016679,Georgina Tiffany,6913069543,Georgina.Tiffany@aol.net,Ice cream cone Water Corporation,Interactive Markets Consultant,offer sent
2622,2022-05-17T14:41:22.016669,Georgina Tiffany,6913069543,Georgina.Tiffany@aol.net,Ice cream cone Water Corporation,Interactive Markets Consultant,offer rejected
2623,2022-05-03T14:26:34.010583,Layla Mariella,4955249367,Layla.Mariella@sbcglobal.com,Ice cream cone Water Corporation,Forward Marketing Assistant,applied
2624,2022-05-15T10:21:27.010587,Layla Mariella,4955249367,Layla.Mariella@sbcglobal.com,Ice cream cone Water Corporation,Forward Marketing Assistant,waiting for interview
2625,2022-05-18T08:09:40.010593,Layla Mariella,4955249367,Layla.Mariella@sbcglobal.com,Ice cream cone Water Corporation,Forward Marketing Assistant,offer sent
2626,2022-05-26T13:45:26.010590,Layla Mariella,4955249367,Layla.Mariella@sbcglobal.com,Ice cream cone Water Corporation,Forward Marketing Assistant,hired
2627,2022-04-27T13:31:26.010784,Aaliyah Bernice,5819288202,Aaliyah.Bernice@gmail.com,Ice cream cone Water Corporation,Forward Marketing Assistant,applied
2628,2022-05-09T12:09:33.010778,Aaliyah Bernice,5819288202,Aaliyah.Bernice@gmail.com,Ice cream cone Water Corporation,Forward Marketing Assistant,waiting for interview
2629,2022-05-11T13:41:21.010781,Aaliyah Bernice,5819288202,Aaliyah.Bernice@gmail.com,Ice cream cone Water Corporation,Forward Marketing Assistant,offer sent
